"","Study_id_f","first author","publication_date","semester","study design","population_category","historyofCOVID","country_clean","Country.Code","continent","Income group","GNI_per_c_WB","year_GNI","variant_clean","clean_vaccine","vac_type","dose_number","timing_of_dose_days","outcome_final","min_period_days","max_period_days","min_vac_intro","owid_vac_F40","owid_vac_F70","VE","LCL","UCL","include","justification","sensitivity","VE1","LCL.1","UCL.1","RR","RR.LCL","RR.UCL","ln.RR","SE.ln.RR"
"79",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,46.7,-56.2,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,46,32.3,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"delta","Moderna mRNA-1273","mRNA","1","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,61.8,-9.6,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,53.6,33.4,67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","BioNTech/Pfizer BNT162b2","mRNA","1","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,18.9,-1.8,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,74.3,70.3,77.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","Moderna mRNA-1273","mRNA","1","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,66.3,55.8,74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2021-01-28,2021-05-31,2021-08-16,80.8,69,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","BioNTech/Pfizer BNT162b2","mRNA","1","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,74.8,-7.6,94.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,92.7,81.5,97.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","Moderna mRNA-1273","mRNA","1","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,72.5,7.7,91.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",74,"Tang",2021-11-02,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"beta","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,58,54,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","7+","infection",NA,NA,2020-12-13,2021-05-14,NA,73,72,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","7-36","infection",NA,NA,2020-12-13,2021-05-14,NA,88,86,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","157+","infection",NA,NA,2020-12-13,2021-05-14,NA,47,43,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","1","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,54,43,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","7+","severe",NA,NA,2020-12-13,2021-05-14,NA,90,89,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","7-36","severe",NA,NA,2020-12-13,2021-05-14,NA,87,82,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","157+","severe",NA,NA,2020-12-13,2021-05-14,NA,88,82,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,74,55,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","7+","infection",NA,NA,2020-12-13,2021-05-14,NA,75,71,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","7-36","infection",NA,NA,2020-12-13,2021-05-14,NA,93,85,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","127+","infection",NA,NA,2020-12-13,2021-05-14,NA,53,39,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,79,-49,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","7+","severe",NA,NA,2020-12-13,2021-05-14,NA,93,84,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","1","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,74,64,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","7+","infection",NA,NA,2020-12-13,2021-05-14,NA,91,88,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","7-36","infection",NA,NA,2020-12-13,2021-05-14,NA,97,95,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","127+","infection",NA,NA,2020-12-13,2021-05-14,NA,67,45,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","1","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,75,21,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",80,"Tartof",2021-10-16,"2021 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"other combinations","BioNTech/Pfizer BNT162b2","mRNA","2","7+","severe",NA,NA,2020-12-13,2021-05-14,NA,95,90,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort","16-39 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","168-203","infection",NA,NA,2020-12-16,2021-03-07,NA,55,50,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort","16-39 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","55-98","infection",NA,NA,2020-12-16,2021-03-07,NA,80,75,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort","40-59 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","168-203","infection",NA,NA,2020-12-16,2021-03-07,NA,57,53,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort","40-59 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","55-98","infection",NA,NA,2020-12-16,2021-03-07,NA,83,75,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort",">= 60 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","168-203","infection",NA,NA,2020-12-16,2021-03-07,NA,57,52,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort",">= 60 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","55-98","infection",NA,NA,2020-12-16,2021-03-07,NA,82,70,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort","40-59 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","168-203","severe",NA,NA,2020-12-16,2021-03-07,NA,98,94,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort",">= 60 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","168-203","severe",NA,NA,2020-12-16,2021-03-07,NA,93,86,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort","40-59 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","109-159","severe",NA,NA,2020-12-16,2021-03-07,NA,92,87,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",81,"Golberg",2021-10-27,"2021 (Jul-Dec)","Retrospective cohort",">= 60 years","excluded","Israel","ISR","Asia","High income",43800,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","109-159","severe",NA,NA,2020-12-16,2021-03-07,NA,85,81,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",92,"Grannis",2021-09-10,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,80,73,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",92,"Grannis",2021-09-10,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,77,74,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",92,"Grannis",2021-09-10,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,95,92,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",92,"Grannis",2021-09-10,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,92,89,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",92,"Grannis",2021-09-10,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,60,31,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",92,"Grannis",2021-09-10,"2021 (Jul-Dec)","Test-negative case-control","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,65,56,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","1","28+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,45.9,44.2,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,94.9,93.6,95.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","70+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,94.8,88.4,97.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","1","28+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,85.2,81.6,88.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","14-63","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,97.7,90.8,99.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","1","28+","death",NA,NA,2020-12-21,2021-06-04,2021-12-23,73.1,65,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","14+","death",NA,NA,2020-12-21,2021-06-04,2021-12-23,96.6,94.4,96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","1","28+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,45.1,43.3,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,82.1,79.4,84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14-63","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,82.4,79.6,84.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","70+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,76.2,49.8,88.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","1","28+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,82.5,78.7,85.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14-63","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,95.1,86.7,98.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","70+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","1","28+","death",NA,NA,2020-12-21,2021-06-04,2021-12-23,79.1,68.8,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","death",NA,NA,2020-12-21,2021-06-04,2021-12-23,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"alpha","Moderna mRNA-1273","mRNA","1","28+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,58.1,11.7,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","28+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,51.2,50.7,51.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,83.3,83.1,83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-69","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,89.8,89.6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","140+","symptomatic",NA,NA,2020-12-21,2021-06-04,2021-12-23,69.7,68.7,70.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","28+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,91.1,89.7,92.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,96.6,96.2,96.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-69","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,98.4,97.9,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",95,"Andrews",2022-01-12,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","140+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,92.7,90.3,94.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
